,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
1152,dazeck,jfmontaneza,1606987354.0,e4d5,2.0,0.0,1159,1171,0,0
1153,blackeschess,vilov01,1606987379.0,g1f3,3.0,0.0,1054,1071,0,0
1154,davidigna1330,Bely1913,1606987772.0,e4e5,2.0,0.0,1126,1122,0,0
1155,AndyG,crakkme,1606988034.0,e4d5,0.0,0.0,974,906,0,0
1156,tybodsm,profoundsadness,1606988115.0,e4e5,0.0,0.0,1161,1192,7,0
1157,AndyG,lavilla,1606988589.0,e4e5,0.0,0.0,994,1001,1,0
1158,LemonPause,MyApricity,1606989275.0,b1c3,1.0,1.0,938,960,0,0
1159,AndyG,Linolima88,1606989486.0,f1d3,0.0,1.0,1035,996,2,0
1160,lgore93,mazin-vrau,1606989718.0,b1c3,3.0,1.0,1032,937,1,0
1161,saba00,iksbob,1606989783.0,e4e5,-1.0,1.0,1187,1189,2,0
1162,AndyG,ajparker,1606989939.0,e4e5,0.0,0.0,1030,895,3,0
1163,RSCHMIDTBR,pawntheory,1606990170.0,b1c3,6.0,1.0,1091,1146,3,0
1164,nitinsjoy,Simz_0,1606990222.0,e4e5,-1.0,1.0,1170,1175,0,0
1165,lgore93,Naveordep21,1606990590.0,b1c3,5.0,1.0,1020,1051,2,0
1166,SahanConaghan,paleblued0t,1606990669.0,e4e5,1.0,1.0,1152,1184,1,0
1167,Norsel,jeykratos,1606991027.0,c2c3,8.0,0.0,1096,1193,1,0
1168,luokarter,IlumInados2020,1606991168.0,e4e5,0.0,1.0,1167,1194,2,0
1169,Jameskinsphelps,don_rouchh,1606992230.0,e4e5,0.0,1.0,1162,1124,0,0
1170,enzothebaker,JKNL22,1606992301.0,e4e5,0.0,0.0,1092,1196,0,0
1171,qwertii1,Gavint,1606992340.0,e4e5,0.0,0.0,1138,1150,0,0
1172,yeetusfeetus69,grammybammy,1606992508.0,e4e5,1.0,1.0,990,952,0,0
1173,gonfreecs17,stezmoore,1606992619.0,e4d5,0.0,1.0,1116,1146,0,0
1174,redline72,dwu,1606992667.0,b1c3,4.0,0.0,845,885,0,0
1175,TripleA52,Ale_freire,1606992825.0,e4e5,2.0,0.0,1153,1169,3,0
1176,rahul_32,beba1991,1606993082.0,e4e5,0.0,0.0,1108,1126,0,0
1177,mateuszajana,INeedExtraPieces,1606993268.0,e4e5,1.0,1.0,1139,1106,0,0
1178,Unutuku,Gavint,1606993366.0,e4d5,1.0,0.0,1135,1141,0,0
1179,Cahersiveen,RaianRumoaoGM1,1606994634.0,e4e5,6.0,1.0,1163,1176,0,0
1180,Siddham123,DocDoomX,1606995141.0,e4d5,5.0,0.0,1061,1119,0,0
1181,jpskim,guiltysprk101,1606995150.0,e4d5,3.0,0.0,965,968,0,0
1182,Cahersiveen,Ninexoasis,1606996003.0,e4e5,3.0,0.0,1157,1169,1,0
1183,nilam20,AzuazeL,1606996204.0,f2f3,2.0,0.0,1128,1130,0,0
1184,Roderic1010,Music4Chubby,1606996241.0,e4d5,1.0,0.0,1146,1193,0,0
1185,AndyG,Caffeinegum,1606996914.0,c1f4,-1.0,0.0,1026,1043,4,0
1186,Aahana1103,yac_1,1606997442.0,e4d5,0.0,0.0,955,921,0,0
1187,mistahh,sudhanshu_m,1606997455.0,e4e5,1.0,1.0,1172,1150,0,0
1188,Sansitchess,profoundsadness,1606997645.0,e4d5,0.0,0.0,1178,1198,0,0
1189,petrosstroy,ninetwelve,1606998641.0,b1c3,0.0,0.0,1096,1126,0,0
1190,ThrashedPotatoes,CostaLinda,1606998704.0,e4e5,0.0,1.0,1108,1014,0,0
1191,rammurthy99,FirstAsTragedy,1606999020.0,e4e5,0.0,1.0,1097,1084,0,0
1192,sev71,agus_hard20,1606999267.0,b1c3,6.0,1.0,1131,1159,0,0
1193,ChessAmateur64,ebbuck,1606999486.0,g1f3,3.0,0.0,1105,1181,0,1
1194,VastaSauce,popsicle98,1606999665.0,b1c3,3.0,1.0,1041,988,0,0
1195,braddeppen,bryangdrake,1606999934.0,e4d5,0.0,1.0,887,845,1,0
1196,lgore93,knightsyale,1607000125.0,e4d5,3.0,0.0,1021,1008,3,0
1197,connorwiniarczyk,Petrifiedcarrot,1607000528.0,f2f3,1.0,1.0,1194,1128,0,0
1198,getallica,blutigr,1607000603.0,e4d5,0.0,1.0,996,974,0,0
1199,jgogul,SAMSAM1903,1607000728.0,e4d5,1.0,0.0,1124,1124,2,0
1200,lagega,mminjares,1607001736.0,e4e5,2.0,1.0,1091,1104,1,0
1201,andrercarlos,rajattiwari204,1607002569.0,b1c3,5.0,1.0,980,1008,1,0
1202,superdankboi,donnyxo,1607002812.0,e4e5,0.0,0.0,809,960,0,0
1203,donnyxo,twentyeight28,1607003074.0,e4d5,3.0,0.0,951,803,0,1
1204,Unutuku,txetxe,1607003164.0,e4e5,1.0,0.0,1152,1158,1,0
1205,Zubers2619,alexcey_khon,1607003685.0,e4e5,5.0,1.0,1176,1182,0,0
1206,FrozenTropics,functionAttack,1607003833.0,b1c3,6.0,0.0,1036,988,0,0
1207,vanderwaterj,RENPOL2001,1607003882.0,e4e5,2.0,1.0,1111,1182,5,1
1208,tybodsm,Asuranceturix,1607004450.0,e4d5,1.0,0.0,1155,1148,8,0
1209,sTremblay,mabernabe4869,1607004690.0,f2f3,5.0,1.0,1038,922,2,0
1210,justyceishii,Sujitchess3,1607005430.0,e4e5,1.0,1.0,1188,1161,3,0
1211,ebbuck,MarvChessington,1607005487.0,e4e5,1.0,0.0,1071,1128,0,1
1212,ThrashedPotatoes,Varu11090,1607005516.0,e4d5,2.0,1.0,1094,1083,1,0
1213,dear_chessfriend,ebbuck,1607005773.0,g1f3,2.0,0.0,1052,1079,0,0
1214,souhorrivelnessejogo,wellwhatever06,1607005897.0,e4e5,1.0,1.0,978,911,0,0
1215,PleaseOnYourKnees,MaximusPasha,1607005907.0,b1c3,-1.0,0.0,1106,1124,1,0
1216,tybodsm,ArnoRacam,1607006398.0,e4d5,-1.0,0.0,1165,1186,9,0
1217,FrozenTropics,TheTurtleHurdle,1607006423.0,f1d3,10.0,0.0,1044,1112,1,0
1218,timolloy,cptnROOK,1607006621.0,b1c3,8.0,1.0,1075,1116,0,0
1219,DestructMega,Reggiiii,1607006674.0,f2f3,3.0,1.0,865,890,0,0
1220,AnkitSheth007,Woosa,1607006822.0,e4e5,0.0,0.5,1128,1122,1,0
1221,PleaseOnYourKnees,Blunderment,1607006907.0,b1c3,5.0,0.0,1112,1117,2,0
1222,antifa7,BeneditusBel,1607007276.0,e4d5,3.0,0.0,1035,941,1,0
1223,RaunakSenChess,sssareza,1607007296.0,e4d5,2.0,0.0,1137,1100,2,0
1224,jgogul,martialdelfour,1607007320.0,e4d5,2.0,0.0,1139,1129,3,0
1225,antifa7,MstrYoda,1607007663.0,e4d5,-1.0,1.0,1040,1032,2,0
1226,aiexnemu,Telwak,1607007980.0,e4d5,2.0,1.0,1087,1122,3,0
1227,bersisaltay,RishabhGM,1607009228.0,e4d5,1.0,0.0,1157,1133,0,0
1228,bersisaltay,GuillaumeVD,1607009624.0,b1c3,6.0,1.0,1164,1174,1,0
1229,kanupriyasingh,AkaySharma,1607009722.0,e4d5,2.0,1.0,1022,1055,0,0
1230,hazeljester,deepayanb,1607009998.0,b1c3,4.0,1.0,1070,1048,1,0
1231,JacekGalka,preemo9,1607010023.0,e4e5,1.0,0.0,1073,1030,0,0
1232,RomanKienast24,katok78,1607010080.0,e4e5,0.0,1.0,954,963,0,0
1233,Kelpaa,r0man2919,1607010135.0,b1c3,2.0,1.0,996,1001,0,0
1234,Devarsh01,Paillette,1607010304.0,e4e5,2.0,1.0,1090,1100,0,0
1235,neiljrf123,bananaslayer420,1607010337.0,f2f3,9.0,1.0,925,909,1,0
1236,skaksejer,jonathan0o,1607010388.0,e4d5,2.0,1.0,1131,1075,1,0
1237,artificianomalie,trif2005,1607010481.0,e4d5,-1.0,1.0,1160,1178,4,0
1238,RomanKienast24,Asher_09,1607010697.0,e4e5,0.0,1.0,954,947,1,0
1239,RomanKienast24,Symptomraed,1607011074.0,e4e5,1.0,0.0,948,915,2,0
1240,jgogul,cio123,1607011319.0,e4e5,1.0,1.0,1136,1113,4,0
1241,artificianomalie,WADDY12,1607011454.0,e4e5,-1.0,0.0,1162,1178,5,0
1242,SimplyAmigo,beeeeraaaat,1607011481.0,b1c3,4.0,1.0,1010,1003,0,0
1243,SmallPenee,Lbs215,1607011850.0,e4e5,0.0,1.0,1196,1166,0,0
1244,NikunjMishra,Goraking,1607011940.0,e4e5,2.0,0.0,1198,1189,0,0
1245,SusMaster,Mikis69,1607012022.0,e4e5,0.0,0.0,1133,1063,4,0
1246,Northwooddk,Mgel,1607012236.0,b1c3,1.0,1.0,874,862,0,0
1247,jahid03,Tzklkn,1607012571.0,e4e5,2.0,0.0,1150,1156,0,0
1248,sibiria999,MGLOT,1607012633.0,e4e5,1.0,0.0,1118,1192,0,0
1249,Rootletorer,QuasarGreif,1607013281.0,e4d5,-1.0,0.0,1092,1085,2,0
1250,France2,Tejas727,1607013449.0,e4e5,1.0,0.0,1017,985,1,0
1251,Hippie_Eyes,rattanakpagna,1607013640.0,e4e5,0.0,1.0,1151,1148,5,0
1252,vin160700,beeeeraaaat,1607013748.0,b1c3,1.0,0.0,1041,1033,2,0
1253,Krzychu7991,Omerekaan,1607013956.0,f2f3,0.0,1.0,1092,1137,0,0
1254,artificianomalie,Qwsxf,1607014179.0,e4d5,-1.0,1.0,1167,1177,6,0
1255,TheEyeOfTheSky,Errepira,1607014297.0,e4d5,1.0,1.0,1152,1156,5,0
1256,Fire83x,chessnovix,1607014344.0,e4e5,4.0,1.0,1123,1140,0,1
1257,Iznogoat,armen_az,1607014375.0,e4d5,2.0,0.0,1163,1174,2,0
1258,petrosstroy,Jarrah1086,1607014396.0,e4e5,0.0,0.0,1107,1172,1,0
1259,PietDauSchmidt,Helloimfriendly,1607014488.0,b1c3,5.0,1.0,909,1035,0,0
1260,Elmatcho,llamawill,1607014528.0,f2f3,0.0,0.0,998,964,4,0
1261,France2,Ketchuphausen,1607014582.0,b1c3,8.0,0.0,1023,1042,2,0
1262,arjunvadehra,crtnovak12,1607014713.0,g1f3,0.0,1.0,1142,1185,0,0
1263,foxale,sondrefisk,1607014767.0,b1c3,1.0,1.0,1193,1157,0,0
1264,petrosstroy,Jarrah1086,1607014773.0,b1c3,2.0,1.0,1120,1158,2,0
1265,us271,achlendra,1607014783.0,e4e5,0.0,1.0,1173,1068,0,0
1266,KmRe,memararat,1607015009.0,e4e5,1.0,0.0,1131,1048,0,0
1267,artificianomalie,ManamPL,1607015016.0,b1c3,-1.0,0.0,1166,1113,7,0
1268,BelovatingLion,Igor_YAKIM,1607015150.0,e4d5,2.0,0.0,1194,1184,0,0
1269,Epitagoras,mpmerino,1607015280.0,e4e5,0.0,0.0,1200,1186,0,0
1270,Zapaterov,Efereisss,1607015325.0,f2f3,3.0,0.0,957,803,4,0
1271,willthehen,wrookski,1607015369.0,e4e5,2.0,1.0,1027,1082,1,0
1272,PeterGauss,Masterone0,1607015394.0,b1c3,3.0,0.0,1105,989,0,0
1273,Antonnn777,WADDY12,1607015563.0,e4e5,3.0,1.0,1107,1162,5,0
1274,jahid03,turbokokspl,1607015578.0,b1c3,0.0,0.0,1158,1184,1,0
1275,RomanKienast24,ERUDIT31,1607016264.0,e4d5,2.0,1.0,948,967,3,0
1276,orlytime,analyz,1607016374.0,b1c3,3.0,1.0,854,865,0,0
1277,pawndscum,rattanakpagna,1607016444.0,e4e5,-1.0,0.5,1154,1140,0,0
1278,rishu_kewl,AaryanVerma12,1607016562.0,e4e5,1.0,1.0,876,1025,0,1
1279,blacknit3,XRosu,1607016846.0,e4e5,0.0,1.0,1136,1140,14,0
1280,AntoineQuentin,IgorRuiters,1607016880.0,e4e5,0.0,0.0,960,953,1,0
1281,PeterGauss,KungenAC,1607017014.0,b1c3,2.0,1.0,1103,1068,1,0
1282,Captainaut,malax15,1607017025.0,e4e5,1.0,1.0,1053,1173,0,0
1283,geeelie,GlobalChessArena,1607017152.0,e4e5,-1.0,1.0,1013,1072,2,0
1284,taylormar,Pregnon,1607017197.0,e4e5,1.0,1.0,1173,1197,5,0
1285,blacknit3,shashwat17,1607017307.0,e4e5,0.0,1.0,1126,1181,15,0
1286,aiexnemu,Aytekincelebi,1607017323.0,b1c3,3.0,1.0,1083,1196,4,0
1287,scglazed,HideHombre,1607017484.0,e4d5,1.0,0.0,1101,1069,0,0
1288,jbeatsu,Rockcability,1607017605.0,e4e5,1.0,1.0,1129,1193,1,0
1289,SpectralDimi,Tortuga94,1607017638.0,e4e5,11.0,0.0,1136,1015,0,0
1290,kkeram07,DarkMachine2501,1607018061.0,b1c3,2.0,0.0,977,895,0,0
1291,everinho,Mr_Loco,1607018848.0,e4d5,0.0,1.0,1150,1196,0,0
1292,suli2808,notgoodatchess76,1607018914.0,e4e5,4.0,1.0,1102,974,0,0
1293,Bofort,reudinho,1607019056.0,b1c3,5.0,0.0,1064,1104,1,0
1294,AntoineQuentin,Legen_Derr,1607019239.0,b1c3,3.0,1.0,965,1015,2,0
1295,flatshade,vhpfdn,1607019588.0,b1c3,2.0,1.0,1093,1030,0,0
1296,SusMaster,mehditaghizadeh,1607019681.0,e4e5,3.0,0.0,1115,956,5,0
1297,weskley_safa,AzuazeL,1607020149.0,f2f3,2.0,0.0,1156,1125,0,0
1298,Gortagon,littleapprentice1,1607020908.0,e4d5,-1.0,0.0,1128,1176,2,0
1299,Bobobear,rizzk,1607020914.0,d1f3,5.0,1.0,1164,1154,3,0
1300,willthehen,robertopcunha,1607021009.0,e4d5,2.0,0.0,1022,1020,2,0
1301,Artofmagic,george24,1607021018.0,e4d5,2.0,1.0,1044,1062,5,0
1302,kazewa,MrAllBright,1607021211.0,e4e5,3.0,1.0,1164,1183,0,0
1303,blacknit3,maelitot,1607021573.0,e4d5,0.0,1.0,1154,1166,16,0
1304,Patou3,lasbor,1607021596.0,f2f3,0.0,0.0,898,858,1,0
1305,artificianomalie,sevsevsev,1607022006.0,e4e5,3.0,1.0,1148,1052,8,0
1306,Antonina2010,nazarborovik,1607022032.0,b1c3,-1.0,0.5,1139,1150,0,0
1307,orlytime,Tylona,1607022335.0,b1c3,1.0,1.0,881,905,1,0
1308,Dziubek01,camello57,1607022789.0,b1c3,0.0,0.0,1125,1020,1,0
1309,kopibot,ShRiHaRi-ShInE,1607022952.0,e4d5,1.0,1.0,1025,936,0,0
1310,M1chaV,let_there_be_light,1607022988.0,f1d3,1.0,0.0,936,940,0,0
1311,Helloimtoxic,IamThej0k3r,1607023013.0,g1f3,5.0,1.0,887,966,0,0
1312,Plxplx,rattanakpagna,1607023042.0,e4e5,-1.0,0.0,1185,1144,0,0
1313,Dziubek01,Keefy75,1607023055.0,e4d5,0.0,0.5,1129,1085,2,0
1314,SusMaster,littleapprentice1,1607023162.0,e4d5,-1.0,1.0,1124,1165,6,0
1315,quantumcondor,Hushingbishop,1607023370.0,e4e5,10.0,0.5,1071,1029,0,0
1316,Kikimora44,efekaankocer,1607023378.0,b1c3,3.0,0.0,997,998,0,0
1317,itsok2behappe,Hubi89,1607023381.0,b1c3,3.0,1.0,830,854,0,0
1318,cragg,cholacherra,1607023874.0,e4e5,2.0,0.0,1002,1110,1,0
1319,korneliusroma,sofiiane,1607024221.0,e4e5,4.0,1.0,922,1015,0,0
1320,woodyshaw,creegly53,1607024244.0,e4e5,1.0,1.0,1160,1152,0,0
1321,deerflord,Guercio,1607024266.0,e4d5,2.0,1.0,1076,1059,1,0
1322,Antonnn777,Abdallaa,1607024551.0,e4d5,2.0,0.0,1114,1040,6,0
1323,sjumah,d43m0n,1607024589.0,e4e5,-1.0,1.0,1072,1164,0,0
1324,Pauloromus,Frederico1897,1607024611.0,e4e5,0.0,1.0,962,1037,2,0
1325,ToughCustomer,furkanbyrk,1607024621.0,e4e5,2.0,0.0,1170,1164,0,0
1326,Steph09,Roy1010,1607024792.0,b1c3,3.0,0.0,1107,1061,1,0
1327,CHAOSRANDI44,Bosca08,1607024852.0,e4e5,1.0,1.0,1057,1083,2,0
1328,its_lucax,TommiPio,1607024860.0,e4d5,1.0,0.5,1140,1147,1,0
1329,Pauloromus,turbotobi,1607024889.0,e4e5,1.0,0.0,958,945,3,0
1330,Mikhail8392,BeyondAquila,1607025203.0,f2f3,1.0,0.0,1037,1079,1,0
1331,HozenberGG,x_chessboss_x,1607025433.0,e4e5,3.0,0.0,990,1028,4,0
1332,Comrian,Kopfdoktor-arkie,1607025540.0,e4e5,2.0,0.0,1127,1062,5,0
1333,notmyself,robson17,1607025650.0,e4d5,12.0,0.0,1104,1088,0,0
1334,Adidon,Capivaraloka,1607025970.0,b1c3,2.0,1.0,1126,1036,0,1
1335,RSCHMIDTBR,thorex987,1607026051.0,b1c3,1.0,0.0,1079,1068,4,0
1336,igniperch,Danac333,1607026052.0,e4e5,0.0,0.0,1076,978,6,0
1337,lucasnarj,eck0oo,1607026074.0,b1c3,3.0,0.5,960,913,3,0
1338,Steph09,shnakz,1607026129.0,e4d5,1.0,0.0,1116,1126,2,0
1339,quantumcondor,Champion_of_screw,1607026131.0,c1f4,4.0,0.5,1058,1053,1,0
1340,Mreppe,felikx,1607026224.0,e4e5,1.0,1.0,1162,1199,0,0
1341,cragg,Fox-258,1607026265.0,e4e5,6.0,0.0,1012,903,2,0
1342,helenamut,pinak007,1607026278.0,g1f3,26.0,1.0,978,990,0,0
1343,sar0030,mr_brightside_bishop,1607026751.0,e4d5,3.0,0.0,1019,1054,0,0
1344,EnnoDerRenno,muhammadshaz,1607026864.0,b1c3,2.0,0.0,1170,1065,0,0
1345,saintasger,VALERIYSHEPELEV,1607026944.0,e4d5,4.0,0.0,932,963,0,0
1346,madventure,lieir,1607027188.0,e4e5,2.0,0.0,1102,1158,2,0
1347,sergiouve,jonathan0o,1607027552.0,e4d5,4.0,0.0,1091,1104,0,0
1348,Rundholz,arus86,1607027848.0,e4e5,1.0,1.0,988,1034,1,0
1349,madventure,shahanel,1607027853.0,e4e5,4.0,0.0,1103,1004,3,0
1350,Alejandro1211,J0eMamma,1607027869.0,e4e5,0.0,1.0,1032,991,0,0
1351,RJayHall,mancochess,1607027885.0,e4e5,2.0,0.0,1038,1052,2,0
1352,TroutMan,UDAYPOWLE,1607028051.0,e4e5,0.0,0.0,1169,1157,3,0
1353,Oddgeir,GOLDEN__SUPERMAN,1607028686.0,b1c3,1.0,0.0,1151,1131,0,0
1354,mrkhaledlawyer,sossix,1607028706.0,e4e5,1.0,0.0,1030,1024,0,0
1355,Linobimbambino,swapcho,1607028899.0,e4d5,3.0,1.0,970,927,0,0
1356,chestmate52,OSTGOT,1607028943.0,b1c3,3.0,0.0,1056,973,1,0
1357,Pale_Charge,SeanLim,1607028970.0,f1d3,15.0,0.0,1050,1028,4,0
1358,sjumah,Tomaslo06,1607029086.0,e4e5,0.0,0.0,1081,1108,1,0
1359,cocconuts,BeatsBytesAndBoots,1607029412.0,b1c3,3.0,0.0,1041,1111,3,0
1360,Nekroshade,Camilo718,1607029854.0,e4e5,3.0,0.0,941,951,0,0
1361,Dannyck,Zwbor,1607030190.0,e4e5,0.0,1.0,1094,1056,0,0
1362,skaksejer,bkozkaptan,1607030348.0,e4e5,2.0,0.0,1121,1182,2,0
1363,gabris1111,Rohit3725,1607030420.0,f2f3,4.0,1.0,881,988,0,0
1364,lucasnarj,simon031,1607030508.0,b1c3,3.0,0.0,1033,1060,4,0
1365,Arkayn,Ali_gh_ir,1607030616.0,f2f3,0.0,1.0,1022,1014,0,0
1366,Kalbinar,Renaticus,1607030622.0,f2f3,2.0,0.0,973,971,0,0
1367,vuksinho,Lsalgueiro,1607030656.0,b1c3,4.0,0.0,1002,1017,1,0
1368,lucasnarj,gitmaster,1607030826.0,f2f3,3.0,0.0,1044,1036,5,0
1369,RaunakSenChess,denkar12,1607030950.0,e4e5,2.0,0.0,1162,1105,3,0
1370,Adidon,jHoney,1607030979.0,b1c3,0.0,1.0,1138,1106,1,1
1371,andrey9612,drenibraimi,1607031031.0,e4e5,1.0,1.0,1191,1139,0,0
1372,BadBishop969,Koshin_Vitaly,1607031136.0,e4e5,1.0,0.5,1136,1062,3,0
1373,claudiocacapa,RicardoG,1607031179.0,e4e5,1.0,0.0,1177,1118,2,0
1374,Rayanami,DerWeise,1607031353.0,e4d5,2.0,0.0,1049,1172,0,0
1375,fools_eye,danielnadador,1607031538.0,b1c3,1.0,1.0,1173,1175,1,0
1376,Badshah_1335,Dino_pescador,1607031708.0,f1d3,5.0,0.0,1119,1113,0,0
1377,Pedrojtt,Arkayn,1607031729.0,e4e5,-1.0,1.0,1159,1044,0,0
1378,zeelyase,gfroind,1607031738.0,e4d5,2.0,1.0,1072,1099,0,0
1379,restlessbuddha,Numbers276634,1607031895.0,e4e5,1.0,1.0,1157,1193,0,0
1380,RaunakSenChess,denkar12,1607031958.0,e4e5,1.0,0.0,1160,1116,4,0
1381,TheEyeOfTheSky,ggonline306,1607032037.0,e4d5,1.0,1.0,1158,1142,6,0
1382,France2,sidharthpraveen42,1607032156.0,f1d3,-1.0,0.0,1011,1011,3,0
1383,Mikhail8392,Topslim,1607032186.0,e4d5,3.0,1.0,1129,1085,2,0
1384,Adam_WLRM,Stipht,1607032189.0,b1c3,3.0,0.0,1165,1117,2,0
1385,gabris1111,pite31,1607032195.0,b1c3,11.0,0.5,898,988,1,0
1386,restlessbuddha,Pippoci,1607032538.0,e4e5,2.0,0.0,1152,1132,1,0
1387,zack_007,Bobok0210,1607032608.0,e4e5,-1.0,1.0,1163,1098,2,0
1388,Mapp0,YourVingx,1607032656.0,b1c3,7.0,0.0,1093,1177,0,0
1389,theagafonov,vifonka,1607032757.0,e4d5,2.0,1.0,1092,1025,0,0
1390,cokiba,Giannimag84,1607032930.0,e4d5,0.0,1.0,1062,1089,0,0
1391,bash23,Furkanguler,1607033230.0,b1c3,0.0,1.0,973,1056,0,0
1392,bullbakaren,MllePiggy,1607033408.0,e4e5,1.0,0.5,1161,1027,0,0
1393,rychuuu,Er_Hako0oj,1607033457.0,e4e5,2.0,1.0,1027,1058,0,0
1394,Matassa2016,Boris1204,1607033499.0,e4e5,0.0,1.0,1040,1124,3,0
1395,robosoleil,Yghervas,1607033563.0,e4e5,2.0,1.0,1110,1124,0,0
1396,jensdixen,Kitiferrero,1607033600.0,e4e5,5.0,0.0,1180,1092,0,0
1397,MadMax81,dinny774,1607033631.0,b1c3,2.0,0.0,1195,1132,0,0
1398,Roman_Vladimirovich,LearningChesss,1607033694.0,e4e5,-1.0,0.0,1048,1072,1,0
1399,victorhugocueto,juliangott,1607033771.0,b1c3,5.0,0.0,906,980,0,0
1400,davidigna1330,Daoibhear,1607033923.0,e4e5,1.0,0.0,1103,1052,1,0
1401,Aumer,hardcorowyOlku,1607034032.0,e4e5,2.0,1.0,1175,1138,1,0
1402,JacekGalka,Gajanand09,1607034063.0,e4e5,2.0,1.0,1104,1065,1,0
1403,Macondo79,kalitinsvyu,1607034087.0,e4d5,2.0,1.0,1050,1143,0,0
1404,RSCHMIDTBR,alexlimm,1607034369.0,e4d5,3.0,1.0,1072,1079,5,0
1405,myfoxhat,Sitrent,1607034430.0,e4e5,1.0,0.0,1173,1146,0,0
1406,thankyou11784,shubham1013,1607034633.0,e4e5,5.0,1.0,1067,1065,0,0
1407,robosoleil,Monarreztraveler,1607034666.0,e4e5,1.0,0.0,1045,1069,1,0
1408,myfoxhat,lanceur2boulons,1607034896.0,e4e5,1.0,1.0,1179,1089,1,0
1409,igniperch,Furkanguler,1607035099.0,g1f3,0.0,0.0,1065,1073,7,0
1410,JoseAlvarez0319306,M_M_Ashtari,1607035266.0,e4e5,0.0,1.0,1195,1192,0,0
1411,igniperch,LodzerMan,1607035452.0,f2f3,0.0,1.0,1067,1089,8,0
1412,AnatiXgamaz,alfonsopy,1607035504.0,e4e5,0.0,1.0,1138,1098,0,0
1413,Mellymal,Vris13,1607035609.0,e4d5,3.0,0.0,1128,1177,0,0
1414,Adrien_Gordon,Avon03,1607035613.0,e4e5,-1.0,0.0,1125,1120,1,0
1415,RomanKienast24,Gajanand09,1607035737.0,e4e5,0.0,1.0,931,1073,4,0
1416,kopibot,WADDY12,1607035973.0,e4e5,0.0,1.0,1018,1011,1,0
1417,zeelyase,noamezra864,1607036144.0,f2f3,1.0,0.0,1074,981,1,0
1418,OleksandrNebelskyi,Shyama_27,1607036147.0,e4d5,1.0,1.0,1142,1180,4,0
1419,AntonioPGJS,BobbeNinja,1607036232.0,g1f3,0.0,0.0,1069,1159,0,0
1420,Agent1996,dihav22,1607036391.0,b1c3,4.0,1.0,1113,1097,0,0
1421,igniperch,kingkillmonger,1607036463.0,e4e5,8.0,1.0,1060,1107,9,0
1422,Pedrojtt,AndreVieira01,1607036574.0,e4d5,-1.0,0.0,1183,1137,1,0
1423,kyori4,Blaaze33,1607036596.0,f2f3,4.0,1.0,1022,952,0,0
1424,acidicheysus,phoebeAdorno,1607036690.0,f1d3,9.0,0.0,991,985,0,0
1425,Jaeger11502,WashedUpAsian,1607036743.0,e4e5,1.0,0.0,1090,1167,2,0
1426,keremyandal,KimG,1607036771.0,e4d5,2.0,1.0,1074,1124,0,0
1427,big_dill,Tuna420,1607037313.0,e4e5,0.0,1.0,1013,1002,4,0
1428,zeelyase,emretoklu35,1607037329.0,e4d5,2.0,1.0,1084,1089,2,0
1429,niklas_2004,Szachowykozak123,1607037333.0,f1d3,6.0,0.0,968,917,0,0
1430,PARADOXIII,SAINTGREG,1607037355.0,b1c3,1.0,1.0,1071,1075,0,0
1431,Ikera,OneChessYes,1607037413.0,e4e5,-1.0,0.0,1135,1105,1,0
1432,chandra2,pashamehmet,1607037572.0,e4e5,1.0,0.0,993,1004,0,0
1433,Nillow,Curryinahurry1234,1607037719.0,e4d5,2.0,1.0,1065,1081,0,0
1434,crevette12451,alowsh,1607037814.0,c2c3,1.0,0.0,831,884,0,0
1435,silvioreynaldo,TahacanBeyaz,1607037827.0,b1c3,2.0,1.0,1081,1017,0,0
1436,Kafka1,sevsevsev,1607038191.0,b1c3,2.0,1.0,1076,1095,0,0
1437,arcarrer2018,keil57,1607038322.0,e4d5,9.0,0.0,921,897,5,0
1438,braddeppen,son_of_gurt,1607038624.0,b1c3,4.0,1.0,900,919,2,0
1439,lucasnarj,Gwfurn,1607038706.0,b1c3,2.0,1.0,1026,1025,6,0
1440,Pauloromus,Tuna420,1607038788.0,e4e5,0.0,1.0,976,1002,4,0
1441,braddeppen,Landon_M_O,1607038898.0,b1c3,7.0,1.0,894,825,3,0
1442,arcsahmeran,bugrabis,1607038903.0,b1c3,2.0,0.0,922,1020,1,0
1443,Aukyt,Hossein1988,1607039146.0,e4e5,3.0,0.0,1180,1169,0,0
1444,Dr_Croaker,suzukigsr,1607039250.0,e4e5,3.0,1.0,1085,1150,0,0
1445,FullQ,Manny2302,1607039341.0,f2f3,6.0,0.0,861,896,0,0
1446,remis87,KDdhinesh,1607039377.0,e4e5,0.0,1.0,1158,1100,1,0
1447,big_dill,Apollo19,1607039388.0,e4d5,0.0,1.0,1012,966,5,0
1448,Pale_Charge,Haruneee,1607039477.0,b1c3,5.0,1.0,1062,979,5,0
1449,jainam756,JoachimMurat,1607039479.0,b1c3,-2.0,0.0,1038,1004,0,0
1450,BuckeyesDawg,bamb00zled,1607039609.0,e4d5,4.0,0.0,1156,1120,0,0
1451,myfoxhat,VikasRao,1607039660.0,b1c3,2.0,0.0,1172,1127,2,0
1452,pmof71,MrBenyy,1607039666.0,e4e5,-1.0,0.0,1163,1085,4,0
1453,gsimaw,jb_lc,1607039999.0,f2f3,2.0,0.0,1031,1092,0,0
